Informe de palabras clave de búsqueda
1 de junio de 2026 - 20 de septiembre de 2026
Semana,Estado de las palabras clave,Palabra clave,Tipo de concordancia,Estado,Motivos del estado,Conversiones,Código de moneda,Coste/conv.,Coste,Impr.,Clics,CTR,CPC medio,Cuota impr. perd. de búsq. (ranking),Cuota impr. perdidas de parte sup. abs. de búsqueda (ranking),Tasa de conv.,Coste/todas las conversiones,Nivel de calidad,Duración media de la interacción por sesión (segundos) (GA4),Cuota de impr. de búsqueda
2026-08-24,En pausa,[spots publicitarios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-08-31,En pausa,[spots publicitarios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-09-07,En pausa,[spots publicitarios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-09-14,En pausa,[spots publicitarios],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-06-01,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","35,45",13,3,"23,08%","11,82","11,11%","38,89%","0,00%",0, --,"4,25","61,11%"
2026-06-08,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"1,00",PEN,"59,64","59,64",16,3,"18,75%","19,88","14,29%","35,71%","33,33%","59,64", --,"10,00","71,43%"
2026-06-15,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","3,41",10,1,"10,00%","3,41","40,00%","80,00%","0,00%",0, --,"44,00","46,67%"
2026-06-22,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","7,74",8,1,"12,50%","7,74","50,00%","66,67%","0,00%",0, --,"5,00","33,33%"
2026-06-29,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","3,29",10,1,"10,00%","3,29","42,86%","71,43%","0,00%",0, --,0,"57,14%"
2026-07-06,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",6,0,"0,00%",0,"50,00%","78,57%","0,00%",0, --,0,"35,71%"
2026-07-13,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",4,0,"0,00%",0,"25,00%","37,50%","0,00%",0, --,0,"50,00%"
2026-07-20,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0,"40,00%","40,00%","0,00%",0, --,0,< 10%
2026-07-27,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""videos para empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","27,33",53,5,"9,43%","5,47","26,23%","47,54%","0,00%",0,3,"5,40","55,74%"
2026-06-08,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","33,32",54,5,"9,26%","6,66","17,31%","42,31%","0,00%",0,3,"86,80","59,62%"
2026-06-15,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","8,77",52,2,"3,85%","4,39","23,44%","52,86%","0,00%",0,3,"2,33","57,81%"
2026-06-22,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"1,00",PEN,"16,53","16,53",37,2,"5,41%","8,26","27,45%","58,82%","50,00%","16,53",3,"24,00","47,06%"
2026-06-29,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",18,0,"0,00%",0,"40,00%","80,00%","0,00%",0,3,0,"60,00%"
2026-07-06,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","11,27",16,2,"12,50%","5,64","47,06%","55,88%","0,00%",0,3,"0,00","41,18%"
2026-07-13,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","47,39",41,4,"9,76%","11,85","1,92%","37,25%","0,00%",0,3,"67,33","63,46%"
2026-07-20,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",27,0,"0,00%",0,"24,00%","60,78%","0,00%",0,3,0,"48,00%"
2026-07-27,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","2,68",15,1,"6,67%","2,68","0,00%","26,92%","0,00%",0,3,"5,00","55,56%"
2026-08-03,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"1,00",PEN,"2,91","2,91",14,2,"14,29%","1,46","28,00%","72,00%","50,00%","2,91",3,"38,67","48,00%"
2026-08-10,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","11,66",27,3,"11,11%","3,89","24,44%","44,68%","0,00%",0,3,"21,50","55,56%"
2026-08-17,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",11,0,"0,00%",0,"35,71%","85,71%","0,00%",0,3,0,"64,29%"
2026-08-24,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","2,65",25,1,"4,00%","2,65","11,76%","31,37%","0,00%",0,3,"0,00","43,14%"
2026-08-31,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",4,0,"0,00%",0,"20,00%","32,00%","0,00%",0,3,"0,00","16,00%"
2026-09-07,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",5,0,"0,00%",0,"50,00%","83,33%","0,00%",0,3,0,"50,00%"
2026-09-14,Habilitado,"""videos institucionales""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",9,0,"0,00%",0,"22,22%","77,78%","0,00%",0,3,0,"77,78%"
2026-06-01,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","9,03",9,2,"22,22%","4,52","36,36%","54,55%","0,00%",0, --,"4,00","54,55%"
2026-06-08,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","16,06",14,2,"14,29%","8,03","10,00%","60,00%","0,00%",0, --,"29,00","80,00%"
2026-06-15,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",25,0,"0,00%",0,"15,38%","69,23%","0,00%",0, --,0,"61,54%"
2026-06-22,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"1,00",PEN,"25,86","25,86",12,2,"16,67%","12,93","7,69%","46,15%","50,00%","25,86", --,"46,00","69,23%"
2026-06-29,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",8,0,"0,00%",0,"53,85%","69,23%","0,00%",0, --,"0,00","46,15%"
2026-07-06,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","10,11",15,1,"6,67%","10,11","25,00%","70,00%","0,00%",0, --,"162,00","75,00%"
2026-07-13,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",9,0,"0,00%",0,"26,67%","46,67%","0,00%",0, --,0,"46,67%"
2026-07-20,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"1,00",PEN,"5,58","5,58",15,2,"13,33%","2,79","42,86%","60,00%","50,00%","5,58", --,"88,67","34,29%"
2026-07-27,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","1,48",9,1,"11,11%","1,48","0,00%","14,29%","0,00%",0, --,"18,00","42,86%"
2026-08-03,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",12,0,"0,00%",0,"30,00%","53,33%","0,00%",0, --,0,"36,67%"
2026-08-10,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"3,00",PEN,"5,69","17,08",36,5,"13,89%","3,42","18,75%","54,90%","60,00%","5,69", --,"34,80","64,58%"
2026-08-17,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"3,00",PEN,"5,07","15,22",26,4,"15,38%","3,80","27,27%","50,00%","75,00%","3,80", --,"17,50","72,73%"
2026-08-24,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",13,0,"0,00%",0,"0,00%","39,13%","0,00%",0, --,"0,00","52,17%"
2026-08-31,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,Retirado,"""videos corporativos""",Concordancia de frase,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","13,14",25,2,"8,00%","6,57","5,00%","35,00%","0,00%",0,5,"50,00","70,00%"
2026-06-08,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","6,06",13,1,"7,69%","6,06","20,00%","33,33%","0,00%",0,5,"0,00","53,33%"
2026-06-15,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","20,18",17,1,"5,88%","20,18","7,14%","50,00%","0,00%",0,5,"2,00","78,57%"
2026-06-22,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","0,00",10,0,"0,00%",0,"36,36%","36,36%","0,00%",0,5,0,"63,64%"
2026-06-29,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","16,59",17,2,"11,76%","8,30","25,00%","50,00%","0,00%",0,5,"48,00","75,00%"
2026-07-06,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","6,40",15,1,"6,67%","6,40","14,29%","42,86%","0,00%",0,5,"0,00","78,57%"
2026-07-13,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","20,02",19,2,"10,53%","10,01","4,00%","12,00%","0,00%",0,5,"13,00","68,00%"
2026-07-20,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","0,00",1,0,"0,00%",0,"0,00%","0,00%","0,00%",0,5,0,"100,00%"
2026-07-27,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-03,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","0,00",2,0,"0,00%",0,"33,33%",> 90%,"0,00%",0,5,0,"66,67%"
2026-08-10,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-17,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,50",PEN,"6,04","3,02",7,1,"14,29%","3,02","33,33%","33,33%","50,00%","6,04",5,"29,00","66,67%"
2026-08-24,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"2,00",PEN,"12,10","24,21",27,6,"22,22%","4,03","15,69%","31,25%","33,33%","12,10",5,"30,50","49,02%"
2026-08-31,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","4,44",26,2,"7,69%","2,22","14,29%","30,61%","0,00%",0,5,"1,00","40,82%"
2026-09-07,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"1,00",PEN,"8,15","8,15",39,2,"5,13%","4,08","43,75%","89,36%","50,00%","8,15",5,"26,00","56,25%"
2026-09-14,Habilitado,[productora de audiovisuales],Concordancia exacta,Apto,,"0,00",PEN,"0,00","6,01",52,3,"5,77%","2,00","34,69%","87,76%","0,00%",0,5,"14,00","65,31%"
2026-06-01,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"1,00",PEN,"22,40","22,40",22,3,"13,64%","7,47","19,05%","52,38%","33,33%","22,40", --,"9,25","66,67%"
2026-06-08,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","30,81",27,5,"18,52%","6,16","11,54%","37,04%","0,00%",0, --,"44,00","65,38%"
2026-06-15,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"4,00",PEN,"2,47","9,87",37,1,"2,70%","9,87","16,28%","36,36%","400,00%","2,47", --,0,"55,81%"
2026-06-22,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","11,22",21,3,"14,29%","3,74","23,81%","33,33%","0,00%",0, --,"42,67","61,90%"
2026-06-29,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","13,55",16,2,"12,50%","6,78","7,69%","61,54%","0,00%",0, --,"48,83","92,31%"
2026-07-06,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","98,87",22,5,"22,73%","19,77","29,17%","45,83%","0,00%",0, --,"29,50","62,50%"
2026-07-13,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","12,08",7,2,"28,57%","6,04","12,50%","50,00%","0,00%",0, --,"20,33","62,50%"
2026-07-20,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","4,82",16,1,"6,25%","4,82","12,50%","56,25%","0,00%",0, --,"0,00","68,75%"
2026-07-27,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","2,01",12,1,"8,33%","2,01","0,00%","13,64%","0,00%",0, --,"0,00","54,55%"
2026-08-03,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"1,00",PEN,"12,60","12,60",12,3,"25,00%","4,20","22,73%","50,00%","33,33%","12,60", --,"57,50","54,55%"
2026-08-10,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"1,00",PEN,"16,88","16,88",37,5,"13,51%","3,38","14,63%","58,54%","20,00%","16,88", --,"23,75","73,17%"
2026-08-17,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"1,00",PEN,"8,22","8,22",13,2,"15,38%","4,11","0,00%","28,57%","50,00%","8,22", --,"54,00","100,00%"
2026-08-24,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"1,00",PEN,"10,59","10,59",10,3,"30,00%","3,53","0,00%","50,00%","33,33%","5,30", --,"28,67","64,29%"
2026-08-31,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,Retirado,[productoras audiovisuales],Concordancia exacta,Retirado,retirado,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-08,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-15,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-22,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-29,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-06,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-13,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-20,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-27,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-03,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-10,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-17,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",6,0,"0,00%",0,"73,68%",> 90%,"0,00%",0,5,0,"26,32%"
2026-08-24,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","3,44",1,1,"100,00%","3,44","18,18%","18,18%","0,00%",0,5,"43,00",< 10%
2026-08-31,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-09-07,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-09-14,En pausa,video publicitario,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-01,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"1,00",PEN,"3,28","3,28",25,1,"4,00%","3,28","72,73%","90,00%","100,00%","3,28", --,"43,00","20,00%"
2026-08-17,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","14,47",36,4,"11,11%","3,62","63,64%","84,09%","0,00%",0, --,"71,00","30,68%"
2026-08-24,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"1,00",PEN,"15,48","15,48",133,7,"5,26%","2,21","31,08%","44,89%","14,29%","15,48", --,"26,33","18,56%"
2026-08-31,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"1,00",PEN,"3,20","3,20",19,1,"5,26%","3,20","27,12%","32,54%","100,00%","3,20", --,"126,00",< 10%
2026-09-07,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-09-14,Habilitado,cotizacion video institucional,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-08,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-15,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-22,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-29,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-06,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-13,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-20,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-27,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-03,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-10,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-17,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-24,En pausa,videos profesionales para empresas,Concordancia amplia,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
